-1.704866598136265121e-01,3.070029780899988792e-01,-7.677646139145230531e-02
-1.387270189686162780e-01,3.073412234365500151e-01,-8.035785184472392373e-02
-1.069673761172310472e-01,3.076793752579238261e-01,-8.393886758727232833e-02
-8.586609031369017708e-02,3.124989189556775515e-01,-8.796623279558363206e-02
-6.960716236264882784e-02,3.193544892900522791e-01,-9.219321498625546174e-02
-7.380352188232841559e-02,3.247414947789677431e-01,-9.619583136081025221e-02
-1.499545620105048604e-01,3.249623122921580509e-01,-9.942173768333369133e-02
-2.261056054657006598e-01,3.251825542393237400e-01,-1.026482317240813291e-01
-2.202555594475734679e-01,3.258839070545889172e-01,-1.007636847866059115e-01
-1.775284674854066269e-01,3.268016431915526931e-01,-9.657930217077033419e-02
-1.482857890897973929e-01,3.283037934259285251e-01,-9.378001229528265537e-02
-1.572769586043113454e-01,3.314634271245260888e-01,-9.491202512331729790e-02
-1.662681343340201845e-01,3.346230499387311541e-01,-9.604502964326325221e-02
-2.011455389559277107e-01,3.360574490370312750e-01,-9.971990845899597611e-02
-2.468331125944215054e-01,3.367712069205618386e-01,-1.044569847859556921e-01
-2.895080071136709177e-01,3.378169938361978986e-01,-1.087102019683504894e-01
-3.186404386092327456e-01,3.403561361418108722e-01,-1.107852715258225151e-01
-3.477728860689137669e-01,3.428951760931285841e-01,-1.128629236556617371e-01
-2.388417211309637189e-01,3.451888674530432799e-01,-1.140659490605969578e-01
-6.827363006420474056e-02,3.473705098619720433e-01,-1.148667723177595190e-01
5.190620547505805926e-02,3.487237004866785561e-01,-1.137710226681798720e-01
-1.951129015818980211e-02,3.469368653377106759e-01,-1.055052321836065093e-01
-9.092875883335360676e-02,3.451494926873167057e-01,-9.723498665506707939e-02
-1.039165340466046694e-01,3.401138920785860553e-01,-9.481159240635701757e-02
-9.678406096232737565e-02,3.339598721747558674e-01,-9.440386080802101731e-02
-8.485321274395579705e-02,3.291098486820039914e-01,-9.463201849412614108e-02
-5.425437406611852142e-02,3.293329603719182264e-01,-9.732859200814683587e-02
-2.365553401960757834e-02,3.295559783602997062e-01,-1.000249273513734577e-01
-8.222101555076912274e-03,3.230304075832498012e-01,-9.357940228341236899e-02
1.344073422268244125e-03,3.138939359821226183e-01,-8.359972881478487661e-02
7.988807114344171831e-03,3.051509955257666329e-01,-7.544189163270180465e-02
3.732500918293720719e-03,2.978765097091464753e-01,-7.407123929690238862e-02
-5.237995985793006317e-04,2.906020221783217616e-01,-7.269950615397215155e-02
-3.023593681938608127e-02,2.862646183955577794e-01,-6.920780532947971853e-02
-7.131251254145251628e-02,2.832383190627368874e-01,-6.476631640604277318e-02
-1.163206965852601471e-01,2.804810512493096653e-01,-6.032084428433279188e-02
-1.786373612103144271e-01,2.789085300213243190e-01,-5.587314504990784081e-02
-2.393960933144270442e-01,2.773750143843612403e-01,-5.153334547488730433e-02
-2.696488853983493028e-01,2.820267846024252512e-01,-4.679652628230143718e-02
-2.837567298294503826e-01,2.898128782825064031e-01,-4.192014863746402337e-02
-2.818830378598373709e-01,2.982236151639208188e-01,-3.758031391032779639e-02
-2.118632064998208220e-01,3.080203289272924194e-01,-3.617353869144361578e-02
-1.400478675101348436e-01,3.180678541926101333e-01,-3.470582067189509345e-02
-1.057158381885616588e-01,3.338099024322043196e-01,-3.310535224581272196e-02
-8.654713486233137076e-02,3.518556872124352641e-01,-3.144740724389741976e-02
-8.706579240460042557e-02,3.687146613132509243e-01,-2.929098252323616980e-02
-1.938130234821529296e-01,3.791692120017026713e-01,-2.452747062940798320e-02
-3.005605187958466096e-01,3.896223147989950619e-01,-1.980291698718905299e-02
-3.879884484664632427e-01,4.002190531408871266e-01,-2.217203476059065315e-02
-4.652732838063667331e-01,4.108909743072237664e-01,-2.827557146859878759e-02
-5.028703840597589236e-01,4.218399876425248385e-01,-3.493889792177781728e-02
-3.872409214910956798e-01,4.338613756910358332e-01,-4.363446606664021787e-02
-2.716111085654702717e-01,4.458813245200808351e-01,-5.228152644508803071e-02
-2.122104936193422164e-01,4.499692191560333843e-01,-6.270080974984777733e-02
-1.801412376440920671e-01,4.502019756292107155e-01,-7.399694171779612473e-02
-1.541311600859285036e-01,4.499723370561793945e-01,-8.516214042470092449e-02
-1.593253150300187604e-01,4.473620674557853283e-01,-9.565399980516017808e-02
-1.645194666094635660e-01,4.447517954948980168e-01,-1.061453859128214799e-01
-1.165794214575671811e-01,4.450579677882435803e-01,-1.237617999493434706e-01
-4.400430302056651533e-02,4.467157214712332847e-01,-1.446782599961899951e-01
7.422246355646562946e-03,4.470435222043292467e-01,-1.642572241064661209e-01
-4.907242212825321803e-02,4.405876644253318153e-01,-1.770232085483181006e-01
-1.055669933311638581e-01,4.341313892138627395e-01,-1.897764613922306165e-01
-1.380011617428369142e-01,4.353043087040439629e-01,-2.030094057026070320e-01
-1.583712731605314561e-01,4.403026597760659744e-01,-2.164900905843105405e-01
-1.617099989694180950e-01,4.441257994012227650e-01,-2.309894134271267829e-01
-7.528596277443164175e-02,4.417547963675982903e-01,-2.508443010030197984e-01
1.113801813035659311e-02,4.393827788807151968e-01,-2.707063444114741202e-01
6.414575006304067128e-02,4.397114043898696645e-01,-2.825453446685697312e-01
1.014808017652231442e-01,4.413068220045326395e-01,-2.906174582183724264e-01
1.413386364213941593e-01,4.436586519029721565e-01,-2.980669488937453537e-01
1.947445019417189116e-01,4.500733311922084368e-01,-3.021761514432624307e-01
2.481504638377094174e-01,4.564875788106474430e-01,-3.062733943327218822e-01
2.419551657364661101e-01,4.588231016867089229e-01,-3.159316700725170457e-01
2.140057422524387354e-01,4.596699260224378358e-01,-3.276231704829738467e-01
1.864586344085865377e-01,4.595724643386780439e-01,-3.392805590114708614e-01
1.610518885872349037e-01,4.544518876987547751e-01,-3.507497977405680811e-01
1.356451800730852641e-01,4.493312089375563478e-01,-3.622144947848153218e-01
1.308243195266320102e-01,4.438403206696970860e-01,-3.715832664998133250e-01
1.360807827972557449e-01,4.381682359428649143e-01,-3.799283715779881443e-01
1.410612840181118544e-01,4.326675347607012445e-01,-3.867034636309714668e-01
1.446074846250293700e-01,4.280576161904101617e-01,-3.853136712093156446e-01
1.481536819047158671e-01,4.234476974205838018e-01,-3.839244494414335018e-01
1.130333819935967765e-01,4.170044945625231980e-01,-3.769046519179409804e-01
5.833417246054271171e-02,4.096326607012755194e-01,-3.670218773562363701e-01
1.767755420807672756e-02,4.033839226246969112e-01,-3.577573374175549992e-01
5.315144056872493639e-02,4.032258307885581705e-01,-3.519150032540790951e-01
8.862532555139360224e-02,4.030675845705725124e-01,-3.460728648084090975e-01
1.053516685704447009e-01,3.977625100788678703e-01,-3.411886725213517102e-01
1.133859081096347671e-01,3.900712087879466550e-01,-3.367503771368325349e-01
1.223247633126892525e-01,3.833090875818345733e-01,-3.325069830839759710e-01
1.354886034496352309e-01,3.808866319275464596e-01,-3.291653288666031574e-01
1.489815321622481592e-01,3.784035967514932652e-01,-3.257412884938696296e-01
1.308314030813568507e-01,3.785651311637106553e-01,-3.236948736703691432e-01
1.008170072881829360e-01,3.796590628239974730e-01,-3.220420763453860080e-01
8.053898778306568806e-02,3.802339929613926528e-01,-3.180770560859418339e-01
1.053454296373762950e-01,3.784060691659926201e-01,-3.034013500262416341e-01
1.301518611449814511e-01,3.765780773504359691e-01,-2.887272267140225113e-01
1.366677624720518403e-01,3.807682754485773868e-01,-2.764173653904633543e-01
1.337393686284274186e-01,3.880659836271789787e-01,-2.653283595097954972e-01
1.380684984078233701e-01,3.952481214237962281e-01,-2.559315165169457340e-01
1.806479230932993008e-01,4.018210085790246966e-01,-2.554438103284922268e-01
2.232274186689909845e-01,4.083936430220214131e-01,-2.549463340806990552e-01
2.447077399198734071e-01,4.173628241121503657e-01,-2.601651479506221221e-01
2.559178594299343357e-01,4.274986021448805018e-01,-2.681662556126288011e-01
2.610339509799470825e-01,4.352055461764472999e-01,-2.744153117276108000e-01
2.337298236891175718e-01,4.299912583012054368e-01,-2.713600560393654160e-01
2.064257356316927250e-01,4.247768525044688381e-01,-2.682998300541917236e-01
2.456268603447827603e-01,4.269783785479855931e-01,-2.578235699918081658e-01
3.148237839424660178e-01,4.325241561369831955e-01,-2.439926222536668299e-01
3.723846249478415249e-01,4.370102679670697654e-01,-2.333597151398142111e-01
3.755996283893358045e-01,4.365502888848786234e-01,-2.377200905521008600e-01
3.788146314617169552e-01,4.360903087665009559e-01,-2.420805175779872365e-01
3.769806417146297495e-01,4.390016551450594551e-01,-2.479253488584015341e-01
3.725972166932853824e-01,4.436153175128321191e-01,-2.545202837125297157e-01
3.632857180719239465e-01,4.473214619475172626e-01,-2.616610278149910096e-01
3.330217272616366464e-01,4.471690640511162274e-01,-2.711195565706153721e-01
3.027577377107482648e-01,4.470165404542579268e-01,-2.805779235347657941e-01
2.857340689992340921e-01,4.455273804123496273e-01,-2.806294800667808453e-01
2.754335205905018014e-01,4.433595360844611033e-01,-2.759038919421908931e-01
2.621390115032430912e-01,4.413065430481830087e-01,-2.701364942374626654e-01
2.348312422383757869e-01,4.397911262750676120e-01,-2.594953824367755568e-01
2.075234842263043167e-01,4.382756036802925026e-01,-2.488528256068096856e-01
2.341872454913096202e-01,4.417495778663598771e-01,-2.418343633361142719e-01
2.876476079397271013e-01,4.477004815095798063e-01,-2.366064549368030179e-01
3.295598881724466911e-01,4.535042750073071671e-01,-2.322196038067341484e-01
3.111715162441963667e-01,4.585420275513464317e-01,-2.322796840614395342e-01
2.927831208422981835e-01,4.635797504249961620e-01,-2.323429977646215006e-01
2.491997623890086777e-01,4.675428785274296506e-01,-2.277427068782607034e-01
1.945486925626654651e-01,4.710336294917026878e-01,-2.210984972744740595e-01
1.590548571221309104e-01,4.733256053729247848e-01,-2.146369250318261312e-01
2.086022611780909697e-01,4.702975224391207076e-01,-2.089623620740717336e-01
2.581496228255797387e-01,4.672691068819538329e-01,-2.032930354614093382e-01
2.841031931517039033e-01,4.706462485229892523e-01,-2.004353431278964592e-01
2.981600667285528861e-01,4.772533479454546534e-01,-1.989909042106562109e-01
3.058566937712868250e-01,4.837094696918525782e-01,-1.980165198813689242e-01
2.805715157375383018e-01,4.893828603138530853e-01,-1.994980082634672525e-01
2.552862976836376974e-01,4.950561801457390998e-01,-2.009845037781637922e-01
2.356069667415691959e-01,4.988263834139798902e-01,-2.068498612708054574e-01
2.187701902378427210e-01,5.016315764626797513e-01,-2.149352633858938599e-01
2.091615821206495307e-01,5.041777797479630729e-01,-2.220569160976703371e-01
2.368631763740634277e-01,5.053872421798988324e-01,-2.241954188558924754e-01
2.645647810486336238e-01,5.065965816419598644e-01,-2.263327516278826057e-01
2.544004130107756501e-01,5.087899007720428912e-01,-2.255843805457544704e-01
2.270825223030221440e-01,5.114289166664093278e-01,-2.235312407064870832e-01
1.931699989472338563e-01,5.131638681326872176e-01,-2.219939595342247662e-01
1.294888709409197924e-01,5.108178496841707661e-01,-2.227718980970710416e-01
6.580778965291284033e-02,5.084711884578810848e-01,-2.235446193693912120e-01
8.955362721563031592e-02,5.042293954852437032e-01,-2.260571989746510690e-01
1.527889434977341143e-01,4.991312829498347203e-01,-2.293666960825224976e-01
2.161889426667565617e-01,4.953497827436676992e-01,-2.321534613642333988e-01
2.802450499030090802e-01,4.968125397941828281e-01,-2.328165083550890468e-01
3.443011856766241552e-01,4.982746598860675613e-01,-2.334762822005644334e-01
3.751313258188983535e-01,4.985685500772819578e-01,-2.329736389934185525e-01
3.912148538510529239e-01,4.983441014614738984e-01,-2.319561392954420376e-01
3.980606110610686033e-01,4.984469575321511248e-01,-2.306264176076266437e-01
3.568923512171833790e-01,5.002510484707827221e-01,-2.276748022505950542e-01
3.157240690923489579e-01,5.020548972828827727e-01,-2.247257777678466628e-01
3.240124659365900550e-01,5.027687940916550913e-01,-2.255204494738358989e-01
3.564770301051516377e-01,5.029498275602154456e-01,-2.281441576818430128e-01
3.892626272088321460e-01,5.040214219456184974e-01,-2.292918661652145473e-01
4.236284661813152774e-01,5.094772074260178751e-01,-2.231713929773341820e-01
4.579943671912196090e-01,5.149327612223465467e-01,-2.170443735799729434e-01
4.445669623700292394e-01,5.157172097019383505e-01,-2.177438898906023934e-01
4.169725697294671130e-01,5.151169735016392082e-01,-2.204676198542132037e-01
3.945700989951030357e-01,5.145442024209927467e-01,-2.224723579311413124e-01
4.000497439225704777e-01,5.141195369363900092e-01,-2.206188117638313850e-01
4.055293881431250580e-01,5.136948673162519130e-01,-2.187653467955354147e-01
4.529686835019437474e-01,5.209808786032066319e-01,-2.167729948457025047e-01
5.215952263982381876e-01,5.321595056738750440e-01,-2.146881933049051838e-01
5.781425339321709655e-01,5.430411644615398270e-01,-2.149006090399684932e-01
5.721947563030400641e-01,5.523911963956056326e-01,-2.271265207302082811e-01
5.662469751963196130e-01,5.617412417628968591e-01,-2.393543736750616824e-01
5.396072812254230078e-01,5.701612947289906863e-01,-2.439080968070650446e-01
5.021038238333120907e-01,5.780929552802749338e-01,-2.444406507300076470e-01
4.642436458156263268e-01,5.870253974444094025e-01,-2.438004554974908811e-01
4.243933992532675781e-01,6.015428050739510812e-01,-2.365745747231965401e-01
3.845429679124875433e-01,6.160600712660708744e-01,-2.293688870950466308e-01
3.759718586203098512e-01,6.272946692773649913e-01,-2.211363397469521541e-01
3.835070130888809659e-01,6.368390066339175704e-01,-2.123659978412628935e-01
3.743386196671583677e-01,6.439357861380931025e-01,-2.050147891906324293e-01
3.086858669589477855e-01,6.427555245364179326e-01,-2.024683398993951389e-01
2.430331447373408615e-01,6.415744044510131028e-01,-1.999191800861996049e-01
2.447799126397376679e-01,6.354202520879069782e-01,-2.061689161211785193e-01
2.799900143732503288e-01,6.267971405694033882e-01,-2.167969866788527489e-01
3.107689147752313308e-01,6.174248048677627443e-01,-2.263151222075501789e-01
3.174102121643355701e-01,6.039721465605772943e-01,-2.297356411899809381e-01
3.240514941758099732e-01,5.905194974149033937e-01,-2.331592789587184633e-01
3.501148549914865349e-01,5.729401203853935476e-01,-2.407792177241709908e-01
3.850921714781137539e-01,5.534666480209752271e-01,-2.503442203934350685e-01
4.116896139436498347e-01,5.346625431390270577e-01,-2.579023822919422337e-01
