0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 -7.930058122237429452e-02 0.000000000000000000e+00
0.000000000000000000e+00 8.262412576795130636e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.088976251586003308e+00 0.000000000000000000e+00
0.000000000000000000e+00 1.656165960178836549e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.695249870321096350e-02 0.000000000000000000e+00
0.000000000000000000e+00 3.071937568857779355e-01 0.000000000000000000e+00
0.000000000000000000e+00 -4.475112943681117672e-01 0.000000000000000000e+00
0.000000000000000000e+00 2.280064254073926600e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.332177722918370388e-01 0.000000000000000000e+00
0.000000000000000000e+00 -9.975363855469593366e-01 0.000000000000000000e+00
0.000000000000000000e+00 -2.297655874784894081e+00 0.000000000000000000e+00
0.000000000000000000e+00 -4.849857036417369316e-01 0.000000000000000000e+00
0.000000000000000000e+00 -3.413652081658884896e+00 0.000000000000000000e+00
0.000000000000000000e+00 -6.234292017220127713e-01 0.000000000000000000e+00
0.000000000000000000e+00 -1.279805189154166856e+00 0.000000000000000000e+00
0.000000000000000000e+00 -3.126705012960792285e+00 0.000000000000000000e+00
0.000000000000000000e+00 -1.748637001221474252e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.110809309000324152e+00 0.000000000000000000e+00
0.000000000000000000e+00 -2.045483830740198794e+00 0.000000000000000000e+00
